:START_ID,:END_ID,:TYPE,article_reference,article_reference_detail,article_detail_tokens,position
Decision|France_14,Article|GDPR_5,BREACHES,5,,,1
Decision|France_14,Article|GDPR_32,BREACHES,32,,,2
Decision|France_16,Article|GDPR_5,BREACHES,5,,,1
Decision|France_16,Article|GDPR_13,BREACHES,13,,,2
Decision|France_16,Article|GDPR_32,BREACHES,32,,,3
Decision|France_18,Article|GDPR_5,BREACHES,5,,,1
Decision|France_18,Article|GDPR_12,BREACHES,12,,,2
Decision|France_18,Article|GDPR_13,BREACHES,13,,,3
Decision|France_21,Article|GDPR_32,BREACHES,32,,,1
Decision|France_21,Article|GDPR_33,BREACHES,33,,,2
Decision|France_24,Article|GDPR_34,BREACHES,L.34-5,-5,5,1
Decision|France_24,Article|GDPR_12,BREACHES,12,,,2
Decision|France_24,Article|GDPR_13,BREACHES,13,,,3
Decision|France_24,Article|GDPR_15,BREACHES,15,,,4
Decision|France_24,Article|GDPR_32,BREACHES,32,,,5
Decision|France_26,Article|GDPR_89,BREACHES,89,,,1
Decision|France_26,Article|GDPR_90,BREACHES,90,,,2
Decision|France_26,Article|GDPR_104,BREACHES,104,,,3
Decision|France_29,Article|GDPR_5,BREACHES,5,,,1
Decision|France_29,Article|GDPR_13,BREACHES,13,,,2
Decision|France_29,Article|GDPR_14,BREACHES,14,,,3
Decision|France_30,Article|GDPR_14,BREACHES,14,,,1
Decision|France_30,Article|GDPR_28,BREACHES,28,,,2
Decision|France_31,Article|GDPR_16,BREACHES,16,,,1
Decision|France_31,Article|GDPR_17,BREACHES,17,,,2
Decision|France_31,Article|GDPR_30,BREACHES,30,,,3
Decision|France_31,Article|GDPR_31,BREACHES,31,,,4
Decision|France_32,Article|GDPR_5,BREACHES,5,,,1
Decision|France_32,Article|GDPR_32,BREACHES,32,,,2
Decision|France_33,Article|GDPR_28,BREACHES,28,,,1
Decision|France_33,Article|GDPR_32,BREACHES,32,,,2
Decision|France_33,Article|GDPR_34,BREACHES,34,,,3
Decision|France_34,Article|GDPR_12,BREACHES,12,,,1
Decision|France_34,Article|GDPR_15,BREACHES,15,,,2
Decision|France_34,Article|GDPR_21,BREACHES,21,,,3
Decision|France_34,Article|GDPR_25,BREACHES,25,,,4
Decision|France_34,Article|GDPR_32,BREACHES,32,,,5
Decision|France_35,Article|GDPR_5,BREACHES,5,,,1
Decision|France_35,Article|GDPR_13,BREACHES,13,,,2
Decision|France_35,Article|GDPR_17,BREACHES,17,,,3
Decision|France_35,Article|GDPR_28,BREACHES,28,,,4
Decision|France_35,Article|GDPR_32,BREACHES,32,,,5
Decision|France_36,Article|GDPR_82,BREACHES,82,,,1
Decision|France_37,Article|GDPR_28,BREACHES,28,,,1
Decision|France_37,Article|GDPR_29,BREACHES,29,,,2
Decision|France_37,Article|GDPR_32,BREACHES,32,,,3
Decision|France_38,Article|GDPR_12,BREACHES,12,,,1
Decision|France_38,Article|GDPR_14,BREACHES,14,,,2
Decision|France_38,Article|GDPR_15,BREACHES,15,,,3
Decision|France_38,Article|GDPR_21,BREACHES,21,,,4
Decision|France_39,Article|GDPR_12,BREACHES,12,,,1
Decision|France_39,Article|GDPR_13,BREACHES,13,,,2
Decision|France_39,Article|GDPR_15,BREACHES,15,,,3
Decision|France_39,Article|GDPR_21,BREACHES,21,,,4
Decision|France_39,Article|GDPR_32,BREACHES,32,,,5
Decision|France_40,Article|GDPR_5,BREACHES,5,,,1
Decision|France_40,Article|GDPR_32,BREACHES,32,,,2
Decision|France_42,Article|GDPR_5,BREACHES,5,,,1
Decision|France_42,Article|GDPR_13,BREACHES,13,,,2
Decision|France_42,Article|GDPR_25,BREACHES,25,,,3
Decision|France_42,Article|GDPR_32,BREACHES,32,,,4
Decision|France_42,Article|GDPR_35,BREACHES,35,,,5
Decision|France_43,Article|GDPR_12,BREACHES,12,,,1
Decision|France_43,Article|GDPR_15,BREACHES,15,,,2
Decision|France_43,Article|GDPR_17,BREACHES,17,,,3
Decision|France_43,Article|GDPR_32,BREACHES,32,,,4
Decision|France_43,Article|GDPR_33,BREACHES,33,,,5
Decision|France_48,Article|GDPR_7,BREACHES,7,,,1
Decision|France_48,Article|GDPR_12,BREACHES,12,,,2
Decision|France_48,Article|GDPR_13,BREACHES,13,,,3
Decision|France_48,Article|GDPR_15,BREACHES,15,,,4
Decision|France_48,Article|GDPR_17,BREACHES,17,,,5
Decision|France_48,Article|GDPR_26,BREACHES,26,,,6
Decision|France_50,Article|GDPR_7,BREACHES,7,,,1
Decision|France_50,Article|GDPR_12,BREACHES,12,,,2
Decision|France_50,Article|GDPR_13,BREACHES,13,,,3
Decision|France_50,Article|GDPR_14,BREACHES,14,,,4
Decision|France_50,Article|GDPR_15,BREACHES,15,,,5
Decision|France_50,Article|GDPR_28,BREACHES,28,,,6
Decision|France_50,Article|GDPR_32,BREACHES,32,,,7
Decision|France_50,Article|GDPR_33,BREACHES,33,,,8
Decision|France_51,Article|GDPR_5,BREACHES,5,,,1
Decision|France_52,Article|GDPR_31,BREACHES,31,,,1
Decision|France_52,Article|GDPR_37,BREACHES,37,,,2
Decision|France_53,Article|GDPR_5,BREACHES,5,,,1
Decision|France_53,Article|GDPR_6,BREACHES,6,,,2
Decision|France_53,Article|GDPR_12,BREACHES,12,,,3
Decision|France_53,Article|GDPR_13,BREACHES,13,,,4
Decision|France_53,Article|GDPR_32,BREACHES,32,,,5
Decision|France_56,Article|GDPR_6,BREACHES,6,,,1
Decision|France_56,Article|GDPR_30,BREACHES,30,,,2
Decision|France_60,Article|GDPR_5,BREACHES,5,,,1
Decision|France_60,Article|GDPR_13,BREACHES,13,,,2
Decision|France_60,Article|GDPR_28,BREACHES,28,,,3
Decision|France_60,Article|GDPR_32,BREACHES,32,,,4
Decision|France_61,Article|GDPR_6,BREACHES,6,,,1
Decision|France_62,Article|GDPR_6,BREACHES,6,,,1
Decision|France_62,Article|GDPR_14,BREACHES,14,,,2
Decision|France_62,Article|GDPR_34,BREACHES,L.34-5,-5,5,3
Decision|France_63,Article|GDPR_5,BREACHES,5,,,1
Decision|France_63,Article|GDPR_66,BREACHES,66,,,2
Decision|France_66,Article|GDPR_5,BREACHES,5,,,1
Decision|France_66,Article|GDPR_6,BREACHES,6,,,2
Decision|France_66,Article|GDPR_12,BREACHES,12,,,3
Decision|France_66,Article|GDPR_14,BREACHES,14,,,4
Decision|France_66,Article|GDPR_15,BREACHES,15,,,5
Decision|France_68,Article|GDPR_5,BREACHES,5,,,1
Decision|France_68,Article|GDPR_6,BREACHES,6,,,2
Decision|France_68,Article|GDPR_34,BREACHES,L.34-5,-5,5,3
Decision|France_69,Article|GDPR_32,BREACHES,32,,,1
Decision|Finland_1,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_1,Article|GDPR_12,BREACHES,12,,,2
Decision|Finland_2,Article|GDPR_32,BREACHES,32,,,1
Decision|Finland_4,Article|GDPR_58,BREACHES,58,,,1
Decision|Finland_4,Article|GDPR_83,BREACHES,83,,,2
Decision|Finland_6,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_6,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_7,Article|GDPR_17,BREACHES,17,,,1
Decision|Finland_8,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_11,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_11,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_11,Article|GDPR_9,BREACHES,9,,,3
Decision|Finland_12,Article|GDPR_15,BREACHES,15,,,1
Decision|Finland_13,Article|GDPR_28,BREACHES,28,,,1
Decision|Finland_15,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_15,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_15,Article|GDPR_32,BREACHES,32,,,3
Decision|Finland_16,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_16,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_17,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_17,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_17,Article|GDPR_9,BREACHES,9,,,3
Decision|Finland_17,Article|GDPR_25,BREACHES,25,,,4
Decision|Finland_18,Article|GDPR_33,BREACHES,33,,,1
Decision|Finland_18,Article|GDPR_34,BREACHES,34,,,2
Decision|Finland_19,Article|GDPR_28,BREACHES,28,,,1
Decision|Finland_20,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_20,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_21,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_21,Article|GDPR_12,BREACHES,12,,,2
Decision|Finland_21,Article|GDPR_15,BREACHES,15,,,3
Decision|Finland_23,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_23,Article|GDPR_12,BREACHES,12,,,2
Decision|Finland_23,Article|GDPR_13,BREACHES,13,,,3
Decision|Finland_24,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_24,Article|GDPR_9,BREACHES,9,,,2
Decision|Finland_25,Article|GDPR_25,BREACHES,25,,,1
Decision|Finland_25,Article|GDPR_32,BREACHES,32,,,2
Decision|Finland_29,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_29,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_30,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_30,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_32,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_32,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_32,Article|GDPR_9,BREACHES,9,,,3
Decision|Finland_32,Article|GDPR_22,BREACHES,22,,,4
Decision|Finland_33,Article|GDPR_32,BREACHES,32,,,1
Decision|Finland_34,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_34,Article|GDPR_17,BREACHES,17,,,2
Decision|Finland_34,Article|GDPR_25,BREACHES,25,,,3
Decision|Finland_34,Article|GDPR_32,BREACHES,32,,,4
Decision|Finland_36,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_36,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_37,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_38,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_38,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_39,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_39,Article|GDPR_6,BREACHES,6,,,2
Decision|Finland_39,Article|GDPR_13,BREACHES,13,,,3
Decision|Finland_39,Article|GDPR_25,BREACHES,25,,,4
Decision|Finland_39,Article|GDPR_32,BREACHES,32,,,5
Decision|Finland_39,Article|GDPR_44,BREACHES,44,,,6
Decision|Finland_39,Article|GDPR_46,BREACHES,46,,,7
Decision|Finland_40,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_40,Article|GDPR_9,BREACHES,9,,,2
Decision|Finland_41,Article|GDPR_32,BREACHES,32,,,1
Decision|Finland_42,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_42,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_43,Article|GDPR_5,BREACHES,5,,,1
Decision|Finland_43,Article|GDPR_25,BREACHES,25,,,2
Decision|Finland_45,Article|GDPR_12,BREACHES,12,,,1
Decision|Finland_45,Article|GDPR_15,BREACHES,15,,,2
Decision|Finland_46,Article|GDPR_6,BREACHES,6,,,1
Decision|Finland_46,Article|GDPR_21,BREACHES,21,,,2
Decision|Finland_46,Article|GDPR_13,BREACHES,13,,,3
Decision|Latvia_4,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_4,Article|GDPR_6,BREACHES,6,,,2
Decision|Latvia_4,Article|GDPR_32,BREACHES,32,,,3
Decision|Latvia_4,Article|GDPR_7,BREACHES,7,,,4
Decision|Latvia_4,Article|GDPR_23,BREACHES,23,,,5
Decision|Latvia_4,Article|GDPR_58,BREACHES,58,,,6
Decision|Latvia_4,Article|GDPR_2,BREACHES,2,,,7
Decision|Latvia_5,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_5,Article|GDPR_6,BREACHES,6,,,2
Decision|Latvia_5,Article|GDPR_9,BREACHES,9,,,3
Decision|Latvia_5,Article|GDPR_24,BREACHES,24,,,4
Decision|Latvia_5,Article|GDPR_32,BREACHES,32,,,5
Decision|Latvia_6,Article|GDPR_58,BREACHES,58,,,1
Decision|Latvia_7,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_7,Article|GDPR_6,BREACHES,6,,,2
Decision|Latvia_9,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_10,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_10,Article|GDPR_6,BREACHES,6,,,2
Decision|Latvia_11,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_11,Article|GDPR_6,BREACHES,6,,,2
Decision|Latvia_11,Article|GDPR_7,BREACHES,7,,,3
Decision|Latvia_12,Article|GDPR_13,BREACHES,13,,,1
Decision|Latvia_14,Article|GDPR_5,BREACHES,5,,,1
Decision|Latvia_14,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_3,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_3,Article|GDPR_32,BREACHES,32,,,2
Decision|Italy_4,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_10,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_13,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_13,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_14,Article|GDPR_33,BREACHES,33,,,1
Decision|Italy_14,Article|GDPR_154,BREACHES,154,,,2
Decision|Italy_16,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_16,Article|GDPR_123,BREACHES,123,,,2
Decision|Italy_16,Article|GDPR_132,BREACHES,132-ter,-ter,,3
Decision|Italy_18,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_18,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_20,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_20,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_26,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_26,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_26,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_26,Article|GDPR_32,BREACHES,32,,,4
Decision|Italy_26,Article|GDPR_88,BREACHES,88,,,5
Decision|Italy_27,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_27,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_27,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_27,Article|GDPR_2,BREACHES,2-ter,-ter,,4
Decision|Italy_27,Article|GDPR_83,BREACHES,83<｜begin▁of▁sentence｜>,<｜begin▁of▁sentence｜>,,5
Decision|Italy_28,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_28,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_28,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_28,Article|GDPR_28,BREACHES,28,,,4
Decision|Italy_28,Article|GDPR_32,BREACHES,32,,,5
Decision|Italy_31,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_31,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_31,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_32,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_36,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_36,Article|GDPR_13,BREACHES,13,,,2
Decision|Italy_36,Article|GDPR_14,BREACHES,14,,,3
Decision|Italy_36,Article|GDPR_28,BREACHES,28,,,4
Decision|Italy_36,Article|GDPR_30,BREACHES,30,,,5
Decision|Italy_36,Article|GDPR_32,BREACHES,32,,,6
Decision|Italy_36,Article|GDPR_35,BREACHES,35,,,7
Decision|Italy_37,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_37,Article|GDPR_32,BREACHES,32,,,2
Decision|Italy_38,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_38,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_38,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_42,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_43,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_43,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_43,Article|GDPR_37,BREACHES,37,,,3
Decision|Italy_46,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_46,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_46,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_46,Article|GDPR_24,BREACHES,24,,,4
Decision|Italy_46,Article|GDPR_25,BREACHES,25,,,5
Decision|Italy_47,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_47,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_47,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_47,Article|GDPR_13,BREACHES,13,,,4
Decision|Italy_47,Article|GDPR_14,BREACHES,14,,,5
Decision|Italy_47,Article|GDPR_25,BREACHES,25,,,6
Decision|Italy_47,Article|GDPR_32,BREACHES,32,,,7
Decision|Italy_51,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_51,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_51,Article|GDPR_32,BREACHES,32,,,3
Decision|Italy_51,Article|GDPR_44,BREACHES,44,,,4
Decision|Italy_51,Article|GDPR_48,BREACHES,48,,,5
Decision|Italy_53,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_53,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_53,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_53,Article|GDPR_10,BREACHES,10,,,4
Decision|Italy_53,Article|GDPR_83,BREACHES,83<｜begin▁of▁sentence｜>,<｜begin▁of▁sentence｜>,,5
Decision|Italy_55,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_56,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_56,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_57,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_57,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_58,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_58,Article|GDPR_25,BREACHES,25,,,2
Decision|Italy_58,Article|GDPR_32,BREACHES,32,,,3
Decision|Italy_58,Article|GDPR_35,BREACHES,35,,,4
Decision|Italy_64,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_64,Article|GDPR_15,BREACHES,15,,,2
Decision|Italy_67,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_67,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_67,Article|GDPR_12,BREACHES,12,,,3
Decision|Italy_67,Article|GDPR_13,BREACHES,13,,,4
Decision|Italy_67,Article|GDPR_14,BREACHES,14,,,5
Decision|Italy_67,Article|GDPR_21,BREACHES,21,,,6
Decision|Italy_67,Article|GDPR_130,BREACHES,130,,,7
Decision|Italy_68,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_68,Article|GDPR_15,BREACHES,15,,,2
Decision|Italy_69,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_69,Article|GDPR_13,BREACHES,13,,,2
Decision|Italy_70,Article|GDPR_13,BREACHES,13,,,1
Decision|Italy_70,Article|GDPR_15,BREACHES,15,,,2
Decision|Italy_70,Article|GDPR_21,BREACHES,21,,,3
Decision|Italy_72,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_72,Article|GDPR_12,BREACHES,12,,,2
Decision|Italy_72,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_74,Article|GDPR_28,BREACHES,28,,,1
Decision|Italy_74,Article|GDPR_32,BREACHES,32,,,2
Decision|Italy_75,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_75,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_76,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_76,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_76,Article|GDPR_12,BREACHES,12,,,3
Decision|Italy_76,Article|GDPR_17,BREACHES,17,,,4
Decision|Italy_76,Article|GDPR_157,BREACHES,157,,,5
Decision|Italy_77,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_77,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_77,Article|GDPR_7,BREACHES,7,,,3
Decision|Italy_77,Article|GDPR_12,BREACHES,12,,,4
Decision|Italy_77,Article|GDPR_14,BREACHES,14,,,5
Decision|Italy_77,Article|GDPR_15,BREACHES,15,,,6
Decision|Italy_77,Article|GDPR_17,BREACHES,17,,,7
Decision|Italy_77,Article|GDPR_21,BREACHES,21,,,8
Decision|Italy_77,Article|GDPR_24,BREACHES,24,,,9
Decision|Italy_78,Article|GDPR_58,BREACHES,58,,,1
Decision|Italy_78,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_78,Article|GDPR_85,BREACHES,85<｜begin▁of▁sentence｜>,<｜begin▁of▁sentence｜>,,3
Decision|Italy_79,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_79,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_79,Article|GDPR_10,BREACHES,10,,,3
Decision|Italy_80,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_80,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_80,Article|GDPR_32,BREACHES,32,,,3
Decision|Italy_82,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_82,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_82,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_82,Article|GDPR_32,BREACHES,32,,,4
Decision|Italy_83,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_83,Article|GDPR_12,BREACHES,12,,,2
Decision|Italy_83,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_83,Article|GDPR_15,BREACHES,15,,,4
Decision|Italy_84,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_84,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_86,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_87,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_87,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_88,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_88,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_89,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_89,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_89,Article|GDPR_12,BREACHES,12,,,3
Decision|Italy_89,Article|GDPR_13,BREACHES,13,,,4
Decision|Italy_89,Article|GDPR_15,BREACHES,15,,,5
Decision|Italy_89,Article|GDPR_16,BREACHES,16,,,6
Decision|Italy_89,Article|GDPR_17,BREACHES,17,,,7
Decision|Italy_89,Article|GDPR_24,BREACHES,24,,,8
Decision|Italy_89,Article|GDPR_25,BREACHES,25,,,9
Decision|Italy_89,Article|GDPR_31,BREACHES,31,,,10
Decision|Italy_90,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_90,Article|GDPR_13,BREACHES,13,,,2
Decision|Italy_90,Article|GDPR_24,BREACHES,24,,,3
Decision|Italy_90,Article|GDPR_44,BREACHES,44,,,4
Decision|Italy_90,Article|GDPR_46,BREACHES,46,,,5
Decision|Italy_91,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_91,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_91,Article|GDPR_32,BREACHES,32,,,3
Decision|Italy_93,Article|GDPR_17,BREACHES,17,,,1
Decision|Italy_93,Article|GDPR_5,BREACHES,5,,,2
Decision|Italy_93,Article|GDPR_14,BREACHES,14,,,3
Decision|Italy_93,Article|GDPR_18,BREACHES,18,,,4
Decision|Italy_96,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_96,Article|GDPR_15,BREACHES,15,,,2
Decision|Italy_97,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_97,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_98,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_98,Article|GDPR_14,BREACHES,14,,,2
Decision|Italy_98,Article|GDPR_15,BREACHES,15,,,3
Decision|Italy_99,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_99,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_99,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_99,Article|GDPR_2,BREACHES,2-ter,-ter,,4
Decision|Italy_99,Article|GDPR_2,BREACHES,2-sexties,-sexties,,5
Decision|Italy_99,Article|GDPR_2,BREACHES,"2-septies,8<｜begin▁of▁sentence｜>","-septies,8<｜begin▁of▁sentence｜>",8,6
Decision|Italy_101,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_101,Article|GDPR_13,BREACHES,13,,,2
Decision|Italy_104,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_104,Article|GDPR_25,BREACHES,25,,,2
Decision|Italy_104,Article|GDPR_32,BREACHES,32,,,3
Decision|Italy_105,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_105,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_105,Article|GDPR_12,BREACHES,12,,,3
Decision|Italy_105,Article|GDPR_15,BREACHES,15,,,4
Decision|Italy_105,Article|GDPR_17,BREACHES,17,,,5
Decision|Italy_105,Article|GDPR_21,BREACHES,21,,,6
Decision|Italy_105,Article|GDPR_24,BREACHES,24,,,7
Decision|Italy_106,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_106,Article|GDPR_17,BREACHES,17,,,2
Decision|Italy_106,Article|GDPR_21,BREACHES,21,,,3
Decision|Italy_107,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_107,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_107,Article|GDPR_25,BREACHES,25,,,3
Decision|Italy_107,Article|GDPR_32,BREACHES,32,,,4
Decision|Italy_109,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_109,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_109,Article|GDPR_7,BREACHES,7,,,3
Decision|Italy_109,Article|GDPR_12,BREACHES,12,,,4
Decision|Italy_109,Article|GDPR_13,BREACHES,13,,,5
Decision|Italy_110,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_110,Article|GDPR_15,BREACHES,15,,,2
Decision|Italy_111,Article|GDPR_12,BREACHES,12,,,1
Decision|Italy_111,Article|GDPR_17,BREACHES,17,,,2
Decision|Italy_112,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_112,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_113,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_113,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_113,Article|GDPR_2,BREACHES,2-ter,-ter,,3
Decision|Italy_114,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_114,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_114,Article|GDPR_7,BREACHES,7,,,3
Decision|Italy_114,Article|GDPR_12,BREACHES,12,,,4
Decision|Italy_114,Article|GDPR_13,BREACHES,13,,,5
Decision|Italy_114,Article|GDPR_14,BREACHES,14,,,6
Decision|Italy_114,Article|GDPR_27,BREACHES,27,,,7
Decision|Italy_114,Article|GDPR_35,BREACHES,35,,,8
Decision|Italy_115,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_115,Article|GDPR_6,BREACHES,6,,,2
Decision|Italy_115,Article|GDPR_9,BREACHES,9,,,3
Decision|Italy_117,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_117,Article|GDPR_9,BREACHES,9,,,2
Decision|Italy_117,Article|GDPR_13,BREACHES,13,,,3
Decision|Italy_117,Article|GDPR_30,BREACHES,30,,,4
Decision|Italy_118,Article|GDPR_5,BREACHES,5,,,1
Decision|Italy_118,Article|GDPR_12,BREACHES,12,,,2
